"cve_id","cwes","description","severity","exploitability","impact","published_date","last_modified_date","refs","code_refs","commits"
"CVE-2023-0338","{'CWE-79'}","Cross-site Scripting (XSS) - Reflected in GitHub repository lirantal/daloradius prior to master-branch.","","","","2023-01-17T16:15Z","2023-01-23T19:35Z","{'https://huntr.dev/bounties/fcae1b67-db37-4d24-9137-8dda95573e77', 'https://github.com/lirantal/daloradius/commit/e77a769c7503e63a2e3c05262cb5f8f81a4a7bbe'}","{'https://github.com/lirantal/daloradius/commit/e77a769c7503e63a2e3c05262cb5f8f81a4a7bbe'}","{'https://github.com/lirantal/daloradius/commit/e77a769c7503e63a2e3c05262cb5f8f81a4a7bbe'}"
"CVE-2023-0341","{'CWE-787'}","A stack buffer overflow exists in the ec_glob function of editorconfig-core-c before v0.12.6 which allowed an attacker to arbitrarily write to the stack and possibly allows remote code execution. editorconfig-core-c v0.12.6 resolved this vulnerability by bound checking all write operations over the p_pcre buffer.","","","","2023-02-01T00:15Z","2023-06-03T05:15Z","{'https://litios.github.io/2023/01/14/CVE-2023-0341.html', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/ZCFE7DXWAAKDJPRKMXHCACKGKNV37IYZ/', 'https://ubuntu.com/security/notices/USN-5842-1', 'https://github.com/editorconfig/editorconfig-core-c/commit/41281ea82fbf24b060a9f69b9c5369350fb0529e'}","{'https://github.com/editorconfig/editorconfig-core-c/commit/41281ea82fbf24b060a9f69b9c5369350fb0529e'}","{'https://github.com/editorconfig/editorconfig-core-c/commit/41281ea82fbf24b060a9f69b9c5369350fb0529e'}"
"CVE-2023-0358","{'CWE-416'}","Use After Free in GitHub repository gpac/gpac prior to 2.3.0-DEV.","","","","2023-01-18T02:15Z","2023-01-25T18:13Z","{'https://huntr.dev/bounties/93e128ed-253f-4c42-81ff-fbac7fd8f355', 'https://github.com/gpac/gpac/commit/9971fb125cf91cefd081a080c417b90bbe4a467b'}","{'https://github.com/gpac/gpac/commit/9971fb125cf91cefd081a080c417b90bbe4a467b'}","{'https://github.com/gpac/gpac/commit/9971fb125cf91cefd081a080c417b90bbe4a467b'}"
"CVE-2023-0398","{'CWE-352'}","Cross-Site Request Forgery (CSRF) in GitHub repository modoboa/modoboa prior to 2.0.4.","","","","2023-01-19T09:15Z","2023-01-27T14:43Z","{'https://github.com/modoboa/modoboa/commit/8e14ac93669df4f35fcdebd55dc9d2f0fed3ed48', 'https://huntr.dev/bounties/0a852351-00ed-44d2-a650-9055b7beed58'}","{'https://github.com/modoboa/modoboa/commit/8e14ac93669df4f35fcdebd55dc9d2f0fed3ed48'}","{'https://github.com/modoboa/modoboa/commit/8e14ac93669df4f35fcdebd55dc9d2f0fed3ed48'}"
"CVE-2023-0406","{'CWE-352'}","Cross-Site Request Forgery (CSRF) in GitHub repository modoboa/modoboa prior to 2.0.4.","","","","2023-01-19T18:15Z","2023-01-27T15:00Z","{'https://huntr.dev/bounties/d7007f76-3dbc-48a7-a2fb-377040fe100c', 'https://github.com/modoboa/modoboa/commit/7f0573e917227686d2cc127be1364e2908740807'}","{'https://github.com/modoboa/modoboa/commit/7f0573e917227686d2cc127be1364e2908740807'}","{'https://github.com/modoboa/modoboa/commit/7f0573e917227686d2cc127be1364e2908740807'}"
"CVE-2023-0410","{'CWE-79'}","Cross-site Scripting (XSS) - Generic in GitHub repository builderio/qwik prior to 0.1.0-beta5.","","","","2023-01-20T01:15Z","2023-01-26T15:24Z","{'https://github.com/builderio/qwik/commit/4b2f89dbbd2bc0a2c92eae1a49bdd186e589151a', 'https://huntr.dev/bounties/2da583f0-7f66-4ba7-9bed-8e7229aa578e'}","{'https://github.com/builderio/qwik/commit/4b2f89dbbd2bc0a2c92eae1a49bdd186e589151a'}","{'https://github.com/builderio/qwik/commit/4b2f89dbbd2bc0a2c92eae1a49bdd186e589151a'}"
"CVE-2023-0433","{'CWE-122'}","Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1225.","","","","2023-01-21T15:15Z","2023-03-28T05:15Z","{'http://seclists.org/fulldisclosure/2023/Mar/17', 'https://huntr.dev/bounties/ae933869-a1ec-402a-bbea-d51764c6618e', 'https://github.com/vim/vim/commit/11977f917506d950b7e0cae558bd9189260b253b', 'http://seclists.org/fulldisclosure/2023/Mar/18', 'http://seclists.org/fulldisclosure/2023/Mar/21', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/PZWIJBSQX53P7DHV77KRXJIXA4GH7XHC/', 'https://support.apple.com/kb/HT213677', 'https://support.apple.com/kb/HT213670', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4EX6N2DB75A73MQGVW3CS4VTNPAYVM2M/', 'https://support.apple.com/kb/HT213675'}","{'https://github.com/vim/vim/commit/11977f917506d950b7e0cae558bd9189260b253b'}","{'https://github.com/vim/vim/commit/11977f917506d950b7e0cae558bd9189260b253b'}"
"CVE-2023-0434","{'CWE-20'}","Improper Input Validation in GitHub repository pyload/pyload prior to 0.5.0b3.dev40.","","","","2023-01-22T01:15Z","2023-01-30T17:35Z","{'https://github.com/pyload/pyload/commit/a2b1eb1028f45ac58dea5f58593c1d3db2b4a104', 'https://huntr.dev/bounties/7d9332d8-6997-483b-9fb9-bcf2ae01dad4'}","{'https://github.com/pyload/pyload/commit/a2b1eb1028f45ac58dea5f58593c1d3db2b4a104'}","{'https://github.com/pyload/pyload/commit/a2b1eb1028f45ac58dea5f58593c1d3db2b4a104'}"
"CVE-2023-0435","{'NVD-CWE-Other'}","Excessive Attack Surface in GitHub repository pyload/pyload prior to 0.5.0b3.dev41.","","","","2023-01-22T22:15Z","2023-01-31T18:47Z","{'https://github.com/pyload/pyload/commit/431ea6f0371d748df66b344a05ca1a8e0310cff3', 'https://huntr.dev/bounties/a3e32ad5-caee-4f43-b10a-4a876d4e3f1d'}","{'https://github.com/pyload/pyload/commit/431ea6f0371d748df66b344a05ca1a8e0310cff3'}","{'https://github.com/pyload/pyload/commit/431ea6f0371d748df66b344a05ca1a8e0310cff3'}"
"CVE-2023-0438","{'CWE-352'}","Cross-Site Request Forgery (CSRF) in GitHub repository modoboa/modoboa prior to 2.0.4.","","","","2023-01-23T14:15Z","2023-01-30T15:28Z","{'https://huntr.dev/bounties/07a5b61b-306d-47c4-8ff0-06c540c7dfb3', 'https://github.com/modoboa/modoboa/commit/38d778cc71e370216e067d054ce0169ad83078c8'}","{'https://github.com/modoboa/modoboa/commit/38d778cc71e370216e067d054ce0169ad83078c8'}","{'https://github.com/modoboa/modoboa/commit/38d778cc71e370216e067d054ce0169ad83078c8'}"
"CVE-2023-0440","{'CWE-203'}","Observable Discrepancy in GitHub repository healthchecks/healthchecks prior to v2.6.","","","","2023-01-23T14:15Z","2023-03-02T02:15Z","{'https://github.com/healthchecks/healthchecks/commit/359edbd2709e27b60687061a32e19322bc971c1f', 'https://huntr.dev/bounties/208a096f-7986-4eed-8629-b7285348a686'}","{'https://github.com/healthchecks/healthchecks/commit/359edbd2709e27b60687061a32e19322bc971c1f'}","{'https://github.com/healthchecks/healthchecks/commit/359edbd2709e27b60687061a32e19322bc971c1f'}"
"CVE-2023-0455","{'CWE-434'}","Unrestricted Upload of File with Dangerous Type in GitHub repository unilogies/bumsys prior to v1.0.3-beta.","","","","2023-01-26T22:15Z","2023-06-01T17:15Z","{'https://huntr.dev/bounties/b5e9c578-1a33-4745-bf6b-e7cdb89793f7', 'http://packetstormsecurity.com/files/172674/Bumsys-Business-Management-System-1.0.3-beta-Shell-Upload.html', 'https://github.com/unilogies/bumsys/commit/a5beff7868ab63bf4ec752a1102f8da033c66b28'}","{'https://github.com/unilogies/bumsys/commit/a5beff7868ab63bf4ec752a1102f8da033c66b28'}","{'https://github.com/unilogies/bumsys/commit/a5beff7868ab63bf4ec752a1102f8da033c66b28'}"
"CVE-2023-0458","{'CWE-476'}","A speculative pointer dereference problem exists in the Linux Kernel on the do_prlimit() function. The resource argument value is controlled and is used in pointer arithmetic for the 'rlim' variable and can be used to leak the contents. We recommend upgrading past version 6.1.8 or commit 739790605705ddcf18f21782b9c99ad7d53a8c11","","","","2023-04-26T19:15Z","2023-05-09T13:58Z","{'https://lists.debian.org/debian-lts-announce/2023/05/msg00005.html', 'https://git.kernel.org/pub/scm/linux/kernel/git/stable/linux.git/diff/kernel/sys.c?id=v6.1.8&id2=v6.1.7', 'https://github.com/torvalds/linux/commit/739790605705ddcf18f21782b9c99ad7d53a8c11', 'https://lists.debian.org/debian-lts-announce/2023/05/msg00006.html'}","{'https://github.com/torvalds/linux/commit/739790605705ddcf18f21782b9c99ad7d53a8c11'}","{'https://github.com/torvalds/linux/commit/739790605705ddcf18f21782b9c99ad7d53a8c11'}"
"CVE-2023-0459","{'CWE-763'}","Copy_from_user on 64-bit versions of the Linux kernel does not implement the __uaccess_begin_nospec allowing a user to bypass the \"access_ok\" check and pass a kernel pointer to copy_from_user(). This would allow an attacker to leak information. We recommend upgrading beyond commit 74e19ef0ff8061ef55957c3abd71614ef0f42f47","","","","2023-05-25T14:15Z","2023-06-06T13:47Z","{'https://github.com/torvalds/linux/commit/4b842e4e25b12951fa10dedb4bc16bc47e3b850c', 'https://github.com/torvalds/linux/commit/74e19ef0ff8061ef55957c3abd71614ef0f42f47'}","{'https://github.com/torvalds/linux/commit/4b842e4e25b12951fa10dedb4bc16bc47e3b850c', 'https://github.com/torvalds/linux/commit/74e19ef0ff8061ef55957c3abd71614ef0f42f47'}","{'https://github.com/torvalds/linux/commit/74e19ef0ff8061ef55957c3abd71614ef0f42f47', 'https://github.com/torvalds/linux/commit/4b842e4e25b12951fa10dedb4bc16bc47e3b850c'}"
"CVE-2023-0470","{'CWE-79'}","Cross-site Scripting (XSS) - Stored in GitHub repository modoboa/modoboa prior to 2.0.4.","","","","2023-01-26T22:15Z","2023-02-02T15:06Z","{'https://huntr.dev/bounties/baae3180-b63b-4880-b2af-1a3f30056c2b', 'https://github.com/modoboa/modoboa/commit/354ab6884019009249097a7f3a1881d81ecd2fd2'}","{'https://github.com/modoboa/modoboa/commit/354ab6884019009249097a7f3a1881d81ecd2fd2'}","{'https://github.com/modoboa/modoboa/commit/354ab6884019009249097a7f3a1881d81ecd2fd2'}"
"CVE-2023-0482","{'NVD-CWE-Other'}","In RESTEasy the insecure File.createTempFile() is used in the DataSourceProvider, FileProvider and Mime4JWorkaround classes which creates temp files with insecure permissions that could be read by a local user.","","","","2023-02-17T22:15Z","2023-04-27T15:15Z","{'https://security.netapp.com/advisory/ntap-20230427-0001/', 'https://github.com/resteasy/resteasy/pull/3409/commits/807d7456f2137cde8ef7c316707211bf4e542d56'}","{'https://github.com/resteasy/resteasy/pull/3409/commits/807d7456f2137cde8ef7c316707211bf4e542d56'}","{'https://github.com/resteasy/resteasy/pull/3409/commits/807d7456f2137cde8ef7c316707211bf4e542d56'}"
"CVE-2023-0488","{'CWE-79'}","Cross-site Scripting (XSS) - Stored in GitHub repository pyload/pyload prior to 0.5.0b3.dev42.","","","","2023-01-26T22:15Z","2023-02-07T17:18Z","{'https://huntr.dev/bounties/4311d8d7-682c-4f2a-b92c-3f9f1a36255a', 'https://github.com/pyload/pyload/commit/46d75a3087f3237d06530d55998938e2e2bda6bd'}","{'https://github.com/pyload/pyload/commit/46d75a3087f3237d06530d55998938e2e2bda6bd'}","{'https://github.com/pyload/pyload/commit/46d75a3087f3237d06530d55998938e2e2bda6bd'}"
"CVE-2023-0493","{'CWE-76'}","Improper Neutralization of Equivalent Special Elements in GitHub repository btcpayserver/btcpayserver prior to 1.7.5.","","","","2023-01-26T23:15Z","2023-04-06T17:15Z","{'https://huntr.dev/bounties/3a73b45c-6f3e-4536-a327-cdfdbc59896f', 'https://github.com/btcpayserver/btcpayserver/commit/02070d65836cd24627929b3403efbae8de56039a', 'http://packetstormsecurity.com/files/171732/BTCPay-Server-1.7.4-HTML-Injection.html'}","{'https://github.com/btcpayserver/btcpayserver/commit/02070d65836cd24627929b3403efbae8de56039a'}","{'https://github.com/btcpayserver/btcpayserver/commit/02070d65836cd24627929b3403efbae8de56039a'}"
"CVE-2023-0509","{'CWE-295'}","Improper Certificate Validation in GitHub repository pyload/pyload prior to 0.5.0b3.dev44.","","","","2023-01-26T22:15Z","2023-02-07T17:14Z","{'https://github.com/pyload/pyload/commit/a9098bdf7406e6faf9df3da6ff2d584e90c13bbb', 'https://huntr.dev/bounties/a370e0c2-a41c-4871-ad91-bc6f31a8e839'}","{'https://github.com/pyload/pyload/commit/a9098bdf7406e6faf9df3da6ff2d584e90c13bbb'}","{'https://github.com/pyload/pyload/commit/a9098bdf7406e6faf9df3da6ff2d584e90c13bbb'}"
"CVE-2023-0512","{'CWE-369'}","Divide By Zero in GitHub repository vim/vim prior to 9.0.1247.","","","","2023-01-30T16:15Z","2023-04-02T03:15Z","{'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/IE44W6WMMREYCW3GJHPSYP7NK2VT5NY6/', 'http://seclists.org/fulldisclosure/2023/Mar/17', 'http://seclists.org/fulldisclosure/2023/Mar/18', 'http://seclists.org/fulldisclosure/2023/Mar/21', 'https://support.apple.com/kb/HT213677', 'https://support.apple.com/kb/HT213670', 'https://github.com/vim/vim/commit/870219c58c0804bdc55419b2e455c06ac715a835', 'https://huntr.dev/bounties/de83736a-1936-4872-830b-f1e9b0ad2a74', 'https://support.apple.com/kb/HT213675'}","{'https://github.com/vim/vim/commit/870219c58c0804bdc55419b2e455c06ac715a835'}","{'https://github.com/vim/vim/commit/870219c58c0804bdc55419b2e455c06ac715a835'}"
"CVE-2023-0519","{'CWE-79'}","Cross-site Scripting (XSS) - Stored in GitHub repository modoboa/modoboa prior to 2.0.4.","","","","2023-01-26T23:15Z","2023-02-02T15:07Z","{'https://github.com/modoboa/modoboa/commit/eef9ab72b5305578a3ad7a7463bd284aa645e98b', 'https://huntr.dev/bounties/891ad0cb-d12f-4c5e-aac8-d7326caf2129'}","{'https://github.com/modoboa/modoboa/commit/eef9ab72b5305578a3ad7a7463bd284aa645e98b'}","{'https://github.com/modoboa/modoboa/commit/eef9ab72b5305578a3ad7a7463bd284aa645e98b'}"
"CVE-2023-0549","{'CWE-79'}","A vulnerability, which was classified as problematic, has been found in YAFNET up to 3.1.10. This issue affects some unknown processing of the file /forum/PostPrivateMessage of the component Private Message Handler. The manipulation of the argument subject/message leads to cross site scripting. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used. Upgrading to version 3.1.11 is able to address this issue. The name of the patch is 2237a9d552e258a43570bb478a92a5505e7c8797. It is recommended to upgrade the affected component. The identifier VDB-219665 was assigned to this vulnerability.","","","","2023-01-27T19:15Z","2023-02-06T19:30Z","{'https://github.com/YAFNET/YAFNET/releases/tag/v3.1.11', 'https://github.com/YAFNET/YAFNET/commit/2237a9d552e258a43570bb478a92a5505e7c8797', 'https://github.com/YAFNET/YAFNET/security/advisories/GHSA-4hwx-678w-9cp5', 'https://drive.google.com/drive/folders/1ct6Tp_cnsYO8L_JSvlBCf_Ae7KW3JAcD?usp=sharing', 'https://vuldb.com/?id.219665', 'https://vuldb.com/?ctiid.219665'}","{'https://github.com/YAFNET/YAFNET/commit/2237a9d552e258a43570bb478a92a5505e7c8797'}","{'https://github.com/YAFNET/YAFNET/commit/2237a9d552e258a43570bb478a92a5505e7c8797'}"
"CVE-2023-0564","{'CWE-521'}","Weak Password Requirements in GitHub repository froxlor/froxlor prior to 2.0.10.","","","","2023-01-29T01:15Z","2023-02-04T01:51Z","{'https://github.com/froxlor/froxlor/commit/2a84e9c1207fd3d792b7fb198fd0c66fe1a66a7a', 'https://huntr.dev/bounties/a4f86d6f-0d5d-428d-a4b3-551b20a21ce6'}","{'https://github.com/froxlor/froxlor/commit/2a84e9c1207fd3d792b7fb198fd0c66fe1a66a7a'}","{'https://github.com/froxlor/froxlor/commit/2a84e9c1207fd3d792b7fb198fd0c66fe1a66a7a'}"
"CVE-2023-0565","{'CWE-840'}","Business Logic Errors in GitHub repository froxlor/froxlor prior to 2.0.10.","","","","2023-01-29T22:15Z","2023-02-07T17:15Z","{'https://huntr.dev/bounties/12d78294-1723-4450-a239-023952666102', 'https://github.com/froxlor/froxlor/commit/2feb8020941a82bfb4ac68890f6ced0e5b3c4a15'}","{'https://github.com/froxlor/froxlor/commit/2feb8020941a82bfb4ac68890f6ced0e5b3c4a15'}","{'https://github.com/froxlor/froxlor/commit/2feb8020941a82bfb4ac68890f6ced0e5b3c4a15'}"
"CVE-2023-0566","{'CWE-79'}","Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') in froxlor/froxlor prior to 2.0.10.","","","","2023-01-29T22:15Z","2023-03-02T02:15Z","{'https://huntr.dev/bounties/8339e4f1-d430-4845-81b5-36dd9fcdac49', 'https://github.com/froxlor/froxlor/commit/bd5b99dc1c06f594b9563d459a50bf3b32504876'}","{'https://github.com/froxlor/froxlor/commit/bd5b99dc1c06f594b9563d459a50bf3b32504876'}","{'https://github.com/froxlor/froxlor/commit/bd5b99dc1c06f594b9563d459a50bf3b32504876'}"
"CVE-2023-0569","{'CWE-521'}","Weak Password Requirements in GitHub repository publify/publify prior to 9.2.10.","","","","2023-01-29T17:15Z","2023-02-06T18:33Z","{'https://huntr.dev/bounties/81b1e1da-10dd-435e-94ae-4bdd41df6df9', 'https://github.com/publify/publify/commit/8905e4e639cf03b758da558568a86c9816253b2d'}","{'https://github.com/publify/publify/commit/8905e4e639cf03b758da558568a86c9816253b2d'}","{'https://github.com/publify/publify/commit/8905e4e639cf03b758da558568a86c9816253b2d'}"
"CVE-2023-0572","{'CWE-754'}","Unchecked Error Condition in GitHub repository froxlor/froxlor prior to 2.0.10.","","","","2023-01-29T23:15Z","2023-02-07T19:35Z","{'https://github.com/froxlor/froxlor/commit/7b08a71c59430d06c1efb012a6c6448262aacdb1', 'https://huntr.dev/bounties/4ab24ee2-3ff6-4248-9555-0af3e5f754ec'}","{'https://github.com/froxlor/froxlor/commit/7b08a71c59430d06c1efb012a6c6448262aacdb1'}","{'https://github.com/froxlor/froxlor/commit/7b08a71c59430d06c1efb012a6c6448262aacdb1'}"
"CVE-2023-0592","{'CWE-22'}","A path traversal vulnerability affects jefferson's JFFS2 filesystem extractor. By crafting malicious JFFS2 files, attackers could force jefferson to write outside of the extraction directory.This issue affects jefferson: before 0.4.1.","","","","2023-01-31T10:15Z","2023-02-08T16:34Z","{'https://onekey.com/blog/security-advisory-remote-command-execution-in-binwalk/', 'https://github.com/sviehb/jefferson/commit/971aca1a8b3b9f4fcb4674fa9621d3349195cdc6'}","{'https://github.com/sviehb/jefferson/commit/971aca1a8b3b9f4fcb4674fa9621d3349195cdc6'}","{'https://github.com/sviehb/jefferson/commit/971aca1a8b3b9f4fcb4674fa9621d3349195cdc6'}"
"CVE-2023-0606","{'CWE-79'}","Cross-site Scripting (XSS) - Reflected in GitHub repository ampache/ampache prior to 5.5.7.","","","","2023-02-01T01:15Z","2023-02-07T21:53Z","{'https://huntr.dev/bounties/0bfed46d-ac96-43c4-93fb-13f68b4e711b', 'https://github.com/ampache/ampache/commit/d3191503ca856dfe0b33d7cb17717ffd480046cb'}","{'https://github.com/ampache/ampache/commit/d3191503ca856dfe0b33d7cb17717ffd480046cb'}","{'https://github.com/ampache/ampache/commit/d3191503ca856dfe0b33d7cb17717ffd480046cb'}"
"CVE-2023-0607","{'CWE-79'}","Cross-site Scripting (XSS) - Stored in GitHub repository projectsend/projectsend prior to r1606.","","","","2023-02-01T04:15Z","2023-02-08T15:30Z","{'https://github.com/projectsend/projectsend/commit/698be4ade1db6ae0eaf27c843a03ffc9683cca0a', 'https://huntr.dev/bounties/9294743d-7818-4264-b973-59de027d549b'}","{'https://github.com/projectsend/projectsend/commit/698be4ade1db6ae0eaf27c843a03ffc9683cca0a'}","{'https://github.com/projectsend/projectsend/commit/698be4ade1db6ae0eaf27c843a03ffc9683cca0a'}"
"CVE-2023-0608","{'CWE-79'}","Cross-site Scripting (XSS) - DOM in GitHub repository microweber/microweber prior to 1.3.2.","","","","2023-02-01T06:15Z","2023-02-08T14:25Z","{'https://huntr.dev/bounties/02a86e0d-dff7-4e27-89d5-2f7dcd4b580c', 'https://github.com/microweber/microweber/commit/20df56615e61624f5fff149849753869e4b3b936'}","{'https://github.com/microweber/microweber/commit/20df56615e61624f5fff149849753869e4b3b936'}","{'https://github.com/microweber/microweber/commit/20df56615e61624f5fff149849753869e4b3b936'}"
"CVE-2023-0609","{'CWE-285'}","Improper Authorization in GitHub repository wallabag/wallabag prior to 2.5.3.","","","","2023-02-01T12:15Z","2023-02-08T15:32Z","{'https://huntr.dev/bounties/3adef66f-fc86-4e6d-a540-2ffa59342ff0', 'https://github.com/wallabag/wallabag/commit/0f7460dbab9e29f4f7d2944aca20210f828b6abb'}","{'https://github.com/wallabag/wallabag/commit/0f7460dbab9e29f4f7d2944aca20210f828b6abb'}","{'https://github.com/wallabag/wallabag/commit/0f7460dbab9e29f4f7d2944aca20210f828b6abb'}"
"CVE-2023-0610","{'CWE-285'}","Improper Authorization in GitHub repository wallabag/wallabag prior to 2.5.3.","","","","2023-02-01T12:15Z","2023-02-08T14:15Z","{'https://github.com/wallabag/wallabag/commit/5ac6b6bff9e2e3a87fd88c2904ff3c6aac40722e', 'https://huntr.dev/bounties/8fdd9b31-d89b-4bbe-9557-20b960faf926'}","{'https://github.com/wallabag/wallabag/commit/5ac6b6bff9e2e3a87fd88c2904ff3c6aac40722e'}","{'https://github.com/wallabag/wallabag/commit/5ac6b6bff9e2e3a87fd88c2904ff3c6aac40722e'}"
